# X Y Z	X Y Z	menuOption menuTarget objectID	Skill requirements	Item requirements	Quest	Travel time	Info
# Tutorial Island							
3061 3523 0	3061 3520 0	Cross Wilderness Ditch 23271				4	
3062 3520 0	3062 3523 0	Cross Wilderness Ditch 23271				4	
3062 3523 0	3062 3520 0	Cross Wilderness Ditch 23271				4	
3063 3520 0	3063 3523 0	Cross Wilderness Ditch 23271				4	
3063 3523 0	3063 3520 0	Cross Wilderness Ditch 23271				4	
3064 3520 0	3064 3523 0	Cross Wilderness Ditch 23271				4	
3064 3523 0	3064 3520 0	Cross Wilderness Ditch 23271				4	
3065 3520 0	3065 3523 0	Cross Wilderness Ditch 23271				4	
3065 3523 0	3065 3520 0	Cross Wilderness Ditch 23271				4	
3066 3520 0	3066 3523 0	Cross Wilderness Ditch 23271				4	
3066 3523 0	3066 3520 0	Cross Wilderness Ditch 23271				4	
3067 3520 0	3067 3523 0	Cross Wilderness Ditch 23271				4	
3067 3523 0	3067 3520 0	Cross Wilderness Ditch 23271				4	
3068 3520 0	3068 3523 0	Cross Wilderness Ditch 23271				4	
3068 3523 0	3068 3520 0	Cross Wilderness Ditch 23271				4	
3069 3520 0	3069 3523 0	Cross Wilderness Ditch 23271				4	
3069 3523 0	3069 3520 0	Cross Wilderness Ditch 23271				4	
3070 3520 0	3070 3523 0	Cross Wilderness Ditch 23271				4	
3070 3523 0	3070 3520 0	Cross Wilderness Ditch 23271				4	
3071 3520 0	3071 3523 0	Cross Wilderness Ditch 23271				4	
3071 3523 0	3071 3520 0	Cross Wilderness Ditch 23271				4	
3072 3520 0	3072 3523 0	Cross Wilderness Ditch 23271				4	
3072 3523 0	3072 3520 0	Cross Wilderness Ditch 23271				4	
3073 3520 0	3073 3523 0	Cross Wilderness Ditch 23271				4	
3073 3523 0	3073 3520 0	Cross Wilderness Ditch 23271				4	
3074 3520 0	3074 3523 0	Cross Wilderness Ditch 23271				4	
3074 3523 0	3074 3520 0	Cross Wilderness Ditch 23271				4	
3075 3520 0	3075 3523 0	Cross Wilderness Ditch 23271				4	
3075 3523 0	3075 3520 0	Cross Wilderness Ditch 23271				4	
3076 3520 0	3076 3523 0	Cross Wilderness Ditch 23271				4	
3076 3523 0	3076 3520 0	Cross Wilderness Ditch 23271				4	
3077 3520 0	3077 3523 0	Cross Wilderness Ditch 23271				4	
3077 3523 0	3077 3520 0	Cross Wilderness Ditch 23271				4	
3078 3520 0	3078 3523 0	Cross Wilderness Ditch 23271				4	
3078 3523 0	3078 3520 0	Cross Wilderness Ditch 23271				4	
3079 3520 0	3079 3523 0	Cross Wilderness Ditch 23271				4	
3079 3523 0	3079 3520 0	Cross Wilderness Ditch 23271				4	
3080 3520 0	3080 3523 0	Cross Wilderness Ditch 23271				4	
3080 3523 0	3080 3520 0	Cross Wilderness Ditch 23271				4	
3081 3520 0	3081 3523 0	Cross Wilderness Ditch 23271				4	
3081 3523 0	3081 3520 0	Cross Wilderness Ditch 23271				4	
3082 3520 0	3082 3523 0	Cross Wilderness Ditch 23271				4	
3082 3523 0	3082 3520 0	Cross Wilderness Ditch 23271				4	
3083 3520 0	3083 3523 0	Cross Wilderness Ditch 23271				4	
3083 3523 0	3083 3520 0	Cross Wilderness Ditch 23271				4	
3084 3520 0	3084 3523 0	Cross Wilderness Ditch 23271				4	
3084 3523 0	3084 3520 0	Cross Wilderness Ditch 23271				4	
3085 3520 0	3085 3523 0	Cross Wilderness Ditch 23271				4	
3085 3523 0	3085 3520 0	Cross Wilderness Ditch 23271				4	
3086 3520 0	3086 3523 0	Cross Wilderness Ditch 23271				4	
3086 3523 0	3086 3520 0	Cross Wilderness Ditch 23271				4	
3087 3520 0	3087 3523 0	Cross Wilderness Ditch 23271				4	
3087 3523 0	3087 3520 0	Cross Wilderness Ditch 23271				4	
3088 3520 0	3088 3523 0	Cross Wilderness Ditch 23271				4	
3088 3523 0	3088 3520 0	Cross Wilderness Ditch 23271				4	
3089 3520 0	3089 3523 0	Cross Wilderness Ditch 23271				4	
3089 3523 0	3089 3520 0	Cross Wilderness Ditch 23271				4	
3090 3520 0	3090 3523 0	Cross Wilderness Ditch 23271				4	
3090 3523 0	3090 3520 0	Cross Wilderness Ditch 23271				4	
3091 3520 0	3091 3523 0	Cross Wilderness Ditch 23271				4	
3091 3523 0	3091 3520 0	Cross Wilderness Ditch 23271				4	
3092 3520 0	3092 3523 0	Cross Wilderness Ditch 23271				4	
3092 3523 0	3092 3520 0	Cross Wilderness Ditch 23271				4	
3093 3520 0	3093 3523 0	Cross Wilderness Ditch 23271				4	
3093 3523 0	3093 3520 0	Cross Wilderness Ditch 23271				4	
3094 3520 0	3094 3523 0	Cross Wilderness Ditch 23271				4	
3094 3523 0	3094 3520 0	Cross Wilderness Ditch 23271				4	
3095 3520 0	3095 3523 0	Cross Wilderness Ditch 23271				4	
3095 3523 0	3095 3520 0	Cross Wilderness Ditch 23271				4	
3096 3520 0	3096 3523 0	Cross Wilderness Ditch 23271				4	
3096 3523 0	3096 3520 0	Cross Wilderness Ditch 23271				4	
3097 3520 0	3097 3523 0	Cross Wilderness Ditch 23271				4	
3097 3523 0	3097 3520 0	Cross Wilderness Ditch 23271				4	
3098 3520 0	3098 3523 0	Cross Wilderness Ditch 23271				4	
3098 3523 0	3098 3520 0	Cross Wilderness Ditch 23271				4	
3099 3520 0	3099 3523 0	Cross Wilderness Ditch 23271				4	
3099 3523 0	3099 3520 0	Cross Wilderness Ditch 23271				4	
3100 3520 0	3100 3523 0	Cross Wilderness Ditch 23271				4	
3100 3523 0	3100 3520 0	Cross Wilderness Ditch 23271				4	
3101 3520 0	3101 3523 0	Cross Wilderness Ditch 23271				4	
3101 3523 0	3101 3520 0	Cross Wilderness Ditch 23271				4	
3102 3520 0	3102 3523 0	Cross Wilderness Ditch 23271				4	
3102 3523 0	3102 3520 0	Cross Wilderness Ditch 23271				4	
3103 3520 0	3103 3523 0	Cross Wilderness Ditch 23271				4	
3103 3523 0	3103 3520 0	Cross Wilderness Ditch 23271				4	
3104 3520 0	3104 3523 0	Cross Wilderness Ditch 23271				4	
3104 3523 0	3104 3520 0	Cross Wilderness Ditch 23271				4	
3105 3520 0	3105 3523 0	Cross Wilderness Ditch 23271				4	
3105 3523 0	3105 3520 0	Cross Wilderness Ditch 23271				4	
3106 3520 0	3106 3523 0	Cross Wilderness Ditch 23271				4	
3106 3523 0	3106 3520 0	Cross Wilderness Ditch 23271				4	
3107 3520 0	3107 3523 0	Cross Wilderness Ditch 23271				4	
3107 3523 0	3107 3520 0	Cross Wilderness Ditch 23271				4	
3108 3520 0	3108 3523 0	Cross Wilderness Ditch 23271				4	
3108 3523 0	3108 3520 0	Cross Wilderness Ditch 23271				4	
3109 3520 0	3109 3523 0	Cross Wilderness Ditch 23271				4	
3109 3523 0	3109 3520 0	Cross Wilderness Ditch 23271				4	
3110 3520 0	3110 3523 0	Cross Wilderness Ditch 23271				4	
3110 3523 0	3110 3520 0	Cross Wilderness Ditch 23271				4	
3111 3520 0	3111 3523 0	Cross Wilderness Ditch 23271				4	
3111 3523 0	3111 3520 0	Cross Wilderness Ditch 23271				4	
3112 3520 0	3112 3523 0	Cross Wilderness Ditch 23271				4	
3112 3523 0	3112 3520 0	Cross Wilderness Ditch 23271				4	
3113 3520 0	3113 3523 0	Cross Wilderness Ditch 23271				4	
3113 3523 0	3113 3520 0	Cross Wilderness Ditch 23271				4	
3114 3520 0	3114 3523 0	Cross Wilderness Ditch 23271				4	
3114 3523 0	3114 3520 0	Cross Wilderness Ditch 23271				4	
3115 3520 0	3115 3523 0	Cross Wilderness Ditch 23271				4	
3115 3523 0	3115 3520 0	Cross Wilderness Ditch 23271				4	
3116 3520 0	3116 3523 0	Cross Wilderness Ditch 23271				4	
3116 3523 0	3116 3520 0	Cross Wilderness Ditch 23271				4	
3117 3520 0	3117 3523 0	Cross Wilderness Ditch 23271				4	
3117 3523 0	3117 3520 0	Cross Wilderness Ditch 23271				4	
3118 3520 0	3118 3523 0	Cross Wilderness Ditch 23271				4	
3118 3523 0	3118 3520 0	Cross Wilderness Ditch 23271				4	
3119 3520 0	3119 3523 0	Cross Wilderness Ditch 23271				4	
3119 3523 0	3119 3520 0	Cross Wilderness Ditch 23271				4	
3120 3520 0	3120 3523 0	Cross Wilderness Ditch 23271				4	
3120 3523 0	3120 3520 0	Cross Wilderness Ditch 23271				4	
3121 3520 0	3121 3523 0	Cross Wilderness Ditch 23271				4	
3121 3523 0	3121 3520 0	Cross Wilderness Ditch 23271				4	
3122 3520 0	3122 3523 0	Cross Wilderness Ditch 23271				4	
3122 3523 0	3122 3520 0	Cross Wilderness Ditch 23271				4	
3136 3520 0	3136 3523 0	Cross Wilderness Ditch 23271				4	
3136 3523 0	3136 3520 0	Cross Wilderness Ditch 23271				4	
3137 3520 0	3137 3523 0	Cross Wilderness Ditch 23271				4	
3137 3523 0	3137 3520 0	Cross Wilderness Ditch 23271				4	
3138 3520 0	3138 3523 0	Cross Wilderness Ditch 23271				4	
3138 3523 0	3138 3520 0	Cross Wilderness Ditch 23271				4	
3139 3520 0	3139 3523 0	Cross Wilderness Ditch 23271				4	
3139 3523 0	3139 3520 0	Cross Wilderness Ditch 23271				4	
3140 3520 0	3140 3523 0	Cross Wilderness Ditch 23271				4	
3140 3523 0	3140 3520 0	Cross Wilderness Ditch 23271				4	
3141 3520 0	3141 3523 0	Cross Wilderness Ditch 23271				4	
3141 3523 0	3141 3520 0	Cross Wilderness Ditch 23271				4	
3142 3520 0	3142 3523 0	Cross Wilderness Ditch 23271				4	
3142 3523 0	3142 3520 0	Cross Wilderness Ditch 23271				4	
3143 3520 0	3143 3523 0	Cross Wilderness Ditch 23271				4	
3143 3523 0	3143 3520 0	Cross Wilderness Ditch 23271				4	
3144 3520 0	3144 3523 0	Cross Wilderness Ditch 23271				4	
3144 3523 0	3144 3520 0	Cross Wilderness Ditch 23271				4	
3145 3520 0	3145 3523 0	Cross Wilderness Ditch 23271				4	
3145 3523 0	3145 3520 0	Cross Wilderness Ditch 23271				4	
3146 3520 0	3146 3523 0	Cross Wilderness Ditch 23271				4	
3146 3523 0	3146 3520 0	Cross Wilderness Ditch 23271				4	
3147 3520 0	3147 3523 0	Cross Wilderness Ditch 23271				4	
3147 3523 0	3147 3520 0	Cross Wilderness Ditch 23271				4	
3148 3520 0	3148 3523 0	Cross Wilderness Ditch 23271				4	
3148 3523 0	3148 3520 0	Cross Wilderness Ditch 23271				4	
3149 3520 0	3149 3523 0	Cross Wilderness Ditch 23271				4	
3149 3523 0	3149 3520 0	Cross Wilderness Ditch 23271				4	
3150 3520 0	3150 3523 0	Cross Wilderness Ditch 23271				4	
3150 3523 0	3150 3520 0	Cross Wilderness Ditch 23271				4	
3151 3520 0	3151 3523 0	Cross Wilderness Ditch 23271				4	
3151 3523 0	3151 3520 0	Cross Wilderness Ditch 23271				4	
3152 3520 0	3152 3523 0	Cross Wilderness Ditch 23271				4	
3152 3523 0	3152 3520 0	Cross Wilderness Ditch 23271				4	
3153 3520 0	3153 3523 0	Cross Wilderness Ditch 23271				4	
3153 3523 0	3153 3520 0	Cross Wilderness Ditch 23271				4	
3154 3520 0	3154 3523 0	Cross Wilderness Ditch 23271				4	
3154 3523 0	3154 3520 0	Cross Wilderness Ditch 23271				4	
3155 3520 0	3155 3523 0	Cross Wilderness Ditch 23271				4	
3155 3523 0	3155 3520 0	Cross Wilderness Ditch 23271				4	
3156 3520 0	3156 3523 0	Cross Wilderness Ditch 23271				4	
3156 3523 0	3156 3520 0	Cross Wilderness Ditch 23271				4	
3157 3520 0	3157 3523 0	Cross Wilderness Ditch 23271				4	
3157 3523 0	3157 3520 0	Cross Wilderness Ditch 23271				4	
3158 3520 0	3158 3523 0	Cross Wilderness Ditch 23271				4	
3158 3523 0	3158 3520 0	Cross Wilderness Ditch 23271				4	
3159 3520 0	3159 3523 0	Cross Wilderness Ditch 23271				4	
3159 3523 0	3159 3520 0	Cross Wilderness Ditch 23271				4	
3160 3520 0	3160 3523 0	Cross Wilderness Ditch 23271				4	
3160 3523 0	3160 3520 0	Cross Wilderness Ditch 23271				4	
3161 3520 0	3161 3523 0	Cross Wilderness Ditch 23271				4	
3161 3523 0	3161 3520 0	Cross Wilderness Ditch 23271				4	
3162 3520 0	3162 3523 0	Cross Wilderness Ditch 23271				4	
3162 3523 0	3162 3520 0	Cross Wilderness Ditch 23271				4	
3163 3520 0	3163 3523 0	Cross Wilderness Ditch 23271				4	
3163 3523 0	3163 3520 0	Cross Wilderness Ditch 23271				4	
3164 3520 0	3164 3523 0	Cross Wilderness Ditch 23271				4	
3164 3523 0	3164 3520 0	Cross Wilderness Ditch 23271				4	
3165 3520 0	3165 3523 0	Cross Wilderness Ditch 23271				4	
3165 3523 0	3165 3520 0	Cross Wilderness Ditch 23271				4	
3166 3520 0	3166 3523 0	Cross Wilderness Ditch 23271				4	
3166 3523 0	3166 3520 0	Cross Wilderness Ditch 23271				4	
3167 3520 0	3167 3523 0	Cross Wilderness Ditch 23271				4	
3167 3523 0	3167 3520 0	Cross Wilderness Ditch 23271				4	
3168 3520 0	3168 3523 0	Cross Wilderness Ditch 23271				4	
3168 3523 0	3168 3520 0	Cross Wilderness Ditch 23271				4	
3169 3520 0	3169 3523 0	Cross Wilderness Ditch 23271				4	
3169 3523 0	3169 3520 0	Cross Wilderness Ditch 23271				4	
3170 3520 0	3170 3523 0	Cross Wilderness Ditch 23271				4	
3170 3523 0	3170 3520 0	Cross Wilderness Ditch 23271				4	
3171 3520 0	3171 3523 0	Cross Wilderness Ditch 23271				4	
3171 3523 0	3171 3520 0	Cross Wilderness Ditch 23271				4	
3172 3520 0	3172 3523 0	Cross Wilderness Ditch 23271				4	
3172 3523 0	3172 3520 0	Cross Wilderness Ditch 23271				4	
3173 3520 0	3173 3523 0	Cross Wilderness Ditch 23271				4	
3173 3523 0	3173 3520 0	Cross Wilderness Ditch 23271				4	
3174 3520 0	3174 3523 0	Cross Wilderness Ditch 23271				4	
3174 3523 0	3174 3520 0	Cross Wilderness Ditch 23271				4	
3175 3520 0	3175 3523 0	Cross Wilderness Ditch 23271				4	
3175 3523 0	3175 3520 0	Cross Wilderness Ditch 23271				4	
3176 3520 0	3176 3523 0	Cross Wilderness Ditch 23271				4	
3176 3523 0	3176 3520 0	Cross Wilderness Ditch 23271				4	
3177 3520 0	3177 3523 0	Cross Wilderness Ditch 23271				4	
3177 3523 0	3177 3520 0	Cross Wilderness Ditch 23271				4	
3178 3520 0	3178 3523 0	Cross Wilderness Ditch 23271				4	
3178 3523 0	3178 3520 0	Cross Wilderness Ditch 23271				4	
3179 3520 0	3179 3523 0	Cross Wilderness Ditch 23271				4	
3179 3523 0	3179 3520 0	Cross Wilderness Ditch 23271				4	
3180 3520 0	3180 3523 0	Cross Wilderness Ditch 23271				4	
3180 3523 0	3180 3520 0	Cross Wilderness Ditch 23271				4	
3181 3520 0	3181 3523 0	Cross Wilderness Ditch 23271				4	
3181 3523 0	3181 3520 0	Cross Wilderness Ditch 23271				4	
3182 3520 0	3182 3523 0	Cross Wilderness Ditch 23271				4	
3182 3523 0	3182 3520 0	Cross Wilderness Ditch 23271				4	
3183 3520 0	3183 3523 0	Cross Wilderness Ditch 23271				4	
3183 3523 0	3183 3520 0	Cross Wilderness Ditch 23271				4	
3184 3520 0	3184 3523 0	Cross Wilderness Ditch 23271				4	
3184 3523 0	3184 3520 0	Cross Wilderness Ditch 23271				4	
3185 3520 0	3185 3523 0	Cross Wilderness Ditch 23271				4	
3185 3523 0	3185 3520 0	Cross Wilderness Ditch 23271				4	
3186 3520 0	3186 3523 0	Cross Wilderness Ditch 23271				4	
3186 3523 0	3186 3520 0	Cross Wilderness Ditch 23271				4	
3187 3520 0	3187 3523 0	Cross Wilderness Ditch 23271				4	
3187 3523 0	3187 3520 0	Cross Wilderness Ditch 23271				4	
3188 3520 0	3188 3523 0	Cross Wilderness Ditch 23271				4	
3188 3523 0	3188 3520 0	Cross Wilderness Ditch 23271				4	
3189 3520 0	3189 3523 0	Cross Wilderness Ditch 23271				4	
3189 3523 0	3189 3520 0	Cross Wilderness Ditch 23271				4	
3190 3520 0	3190 3523 0	Cross Wilderness Ditch 23271				4	
3190 3523 0	3190 3520 0	Cross Wilderness Ditch 23271				4	
3191 3520 0	3191 3523 0	Cross Wilderness Ditch 23271				4	
3191 3523 0	3191 3520 0	Cross Wilderness Ditch 23271				4	
3192 3520 0	3192 3523 0	Cross Wilderness Ditch 23271				4	
3192 3523 0	3192 3520 0	Cross Wilderness Ditch 23271				4	
3193 3520 0	3193 3523 0	Cross Wilderness Ditch 23271				4	
3193 3523 0	3193 3520 0	Cross Wilderness Ditch 23271				4	
3194 3520 0	3194 3523 0	Cross Wilderness Ditch 23271				4	
3194 3523 0	3194 3520 0	Cross Wilderness Ditch 23271				4	
3195 3520 0	3195 3523 0	Cross Wilderness Ditch 23271				4	
3195 3523 0	3195 3520 0	Cross Wilderness Ditch 23271				4	
3196 3520 0	3196 3523 0	Cross Wilderness Ditch 23271				4	
3196 3523 0	3196 3520 0	Cross Wilderness Ditch 23271				4	
3197 3520 0	3197 3523 0	Cross Wilderness Ditch 23271				4	
3197 3523 0	3197 3520 0	Cross Wilderness Ditch 23271				4	
3198 3520 0	3198 3523 0	Cross Wilderness Ditch 23271				4	
3198 3523 0	3198 3520 0	Cross Wilderness Ditch 23271				4	
3199 3520 0	3199 3523 0	Cross Wilderness Ditch 23271				4	
3199 3523 0	3199 3520 0	Cross Wilderness Ditch 23271				4	
3200 3520 0	3200 3523 0	Cross Wilderness Ditch 23271				4	
3200 3523 0	3200 3520 0	Cross Wilderness Ditch 23271				4	
3201 3520 0	3201 3523 0	Cross Wilderness Ditch 23271				4	
3201 3523 0	3201 3520 0	Cross Wilderness Ditch 23271				4	
3202 3520 0	3202 3523 0	Cross Wilderness Ditch 23271				4	
3202 3523 0	3202 3520 0	Cross Wilderness Ditch 23271				4	
3203 3520 0	3203 3523 0	Cross Wilderness Ditch 23271				4	
3203 3523 0	3203 3520 0	Cross Wilderness Ditch 23271				4	
3204 3520 0	3204 3523 0	Cross Wilderness Ditch 23271				4	
3204 3523 0	3204 3520 0	Cross Wilderness Ditch 23271				4	
3205 3520 0	3205 3523 0	Cross Wilderness Ditch 23271				4	
3205 3523 0	3205 3520 0	Cross Wilderness Ditch 23271				4	
3206 3520 0	3206 3523 0	Cross Wilderness Ditch 23271				4	
3206 3523 0	3206 3520 0	Cross Wilderness Ditch 23271				4	
3207 3520 0	3207 3523 0	Cross Wilderness Ditch 23271				4	
3207 3523 0	3207 3520 0	Cross Wilderness Ditch 23271				4	
3208 3520 0	3208 3523 0	Cross Wilderness Ditch 23271				4	
3208 3523 0	3208 3520 0	Cross Wilderness Ditch 23271				4	
3209 3520 0	3209 3523 0	Cross Wilderness Ditch 23271				4	
3209 3523 0	3209 3520 0	Cross Wilderness Ditch 23271				4	
3210 3520 0	3210 3523 0	Cross Wilderness Ditch 23271				4	
3210 3523 0	3210 3520 0	Cross Wilderness Ditch 23271				4	
3211 3520 0	3211 3523 0	Cross Wilderness Ditch 23271				4	
3211 3523 0	3211 3520 0	Cross Wilderness Ditch 23271				4	
3212 3520 0	3212 3523 0	Cross Wilderness Ditch 23271				4	
3212 3523 0	3212 3520 0	Cross Wilderness Ditch 23271				4	
3213 3520 0	3213 3523 0	Cross Wilderness Ditch 23271				4	
3213 3523 0	3213 3520 0	Cross Wilderness Ditch 23271				4	
3214 3520 0	3214 3523 0	Cross Wilderness Ditch 23271				4	
3214 3523 0	3214 3520 0	Cross Wilderness Ditch 23271				4	
3215 3520 0	3215 3523 0	Cross Wilderness Ditch 23271				4	
3215 3523 0	3215 3520 0	Cross Wilderness Ditch 23271				4	
3216 3520 0	3216 3523 0	Cross Wilderness Ditch 23271				4	
3216 3523 0	3216 3520 0	Cross Wilderness Ditch 23271				4	
3217 3520 0	3217 3523 0	Cross Wilderness Ditch 23271				4	
3217 3523 0	3217 3520 0	Cross Wilderness Ditch 23271				4	
3218 3520 0	3218 3523 0	Cross Wilderness Ditch 23271				4	
3218 3523 0	3218 3520 0	Cross Wilderness Ditch 23271				4	
3219 3520 0	3219 3523 0	Cross Wilderness Ditch 23271				4	
3219 3523 0	3219 3520 0	Cross Wilderness Ditch 23271				4	
3220 3520 0	3220 3523 0	Cross Wilderness Ditch 23271				4	
3220 3523 0	3220 3520 0	Cross Wilderness Ditch 23271				4	
3221 3520 0	3221 3523 0	Cross Wilderness Ditch 23271				4	
3221 3523 0	3221 3520 0	Cross Wilderness Ditch 23271				4	
3222 3520 0	3222 3523 0	Cross Wilderness Ditch 23271				4	
3222 3523 0	3222 3520 0	Cross Wilderness Ditch 23271				4	
3223 3520 0	3223 3523 0	Cross Wilderness Ditch 23271				4	
3223 3523 0	3223 3520 0	Cross Wilderness Ditch 23271				4	
3224 3520 0	3224 3523 0	Cross Wilderness Ditch 23271				4	
3224 3523 0	3224 3520 0	Cross Wilderness Ditch 23271				4	
3225 3520 0	3225 3523 0	Cross Wilderness Ditch 23271				4	
3225 3523 0	3225 3520 0	Cross Wilderness Ditch 23271				4	
3226 3520 0	3226 3523 0	Cross Wilderness Ditch 23271				4	
3226 3523 0	3226 3520 0	Cross Wilderness Ditch 23271				4	
3227 3520 0	3227 3523 0	Cross Wilderness Ditch 23271				4	
3227 3523 0	3227 3520 0	Cross Wilderness Ditch 23271				4	
3228 3520 0	3228 3523 0	Cross Wilderness Ditch 23271				4	
3228 3523 0	3228 3520 0	Cross Wilderness Ditch 23271				4	
3229 3520 0	3229 3523 0	Cross Wilderness Ditch 23271				4	
3229 3523 0	3229 3520 0	Cross Wilderness Ditch 23271				4	
3230 3520 0	3230 3523 0	Cross Wilderness Ditch 23271				4	
3230 3523 0	3230 3520 0	Cross Wilderness Ditch 23271				4	
3231 3520 0	3231 3523 0	Cross Wilderness Ditch 23271				4	
3231 3523 0	3231 3520 0	Cross Wilderness Ditch 23271				4	
3232 3520 0	3232 3523 0	Cross Wilderness Ditch 23271				4	
3232 3523 0	3232 3520 0	Cross Wilderness Ditch 23271				4	
3233 3520 0	3233 3523 0	Cross Wilderness Ditch 23271				4	
3233 3523 0	3233 3520 0	Cross Wilderness Ditch 23271				4	
3234 3520 0	3234 3523 0	Cross Wilderness Ditch 23271				4	
3234 3523 0	3234 3520 0	Cross Wilderness Ditch 23271				4	
3235 3520 0	3235 3523 0	Cross Wilderness Ditch 23271				4	
3235 3523 0	3235 3520 0	Cross Wilderness Ditch 23271				4	
3236 3520 0	3236 3523 0	Cross Wilderness Ditch 23271				4	
3236 3523 0	3236 3520 0	Cross Wilderness Ditch 23271				4	
3237 3520 0	3237 3523 0	Cross Wilderness Ditch 23271				4	
3237 3523 0	3237 3520 0	Cross Wilderness Ditch 23271				4	
3238 3520 0	3238 3523 0	Cross Wilderness Ditch 23271				4	
3238 3523 0	3238 3520 0	Cross Wilderness Ditch 23271				4	
3239 3520 0	3239 3523 0	Cross Wilderness Ditch 23271				4	
3239 3523 0	3239 3520 0	Cross Wilderness Ditch 23271				4	
3240 3520 0	3240 3523 0	Cross Wilderness Ditch 23271				4	
3240 3523 0	3240 3520 0	Cross Wilderness Ditch 23271				4	
3241 3520 0	3241 3523 0	Cross Wilderness Ditch 23271				4	
3241 3523 0	3241 3520 0	Cross Wilderness Ditch 23271				4	
3242 3520 0	3242 3523 0	Cross Wilderness Ditch 23271				4	
3242 3523 0	3242 3520 0	Cross Wilderness Ditch 23271				4	
3243 3520 0	3243 3523 0	Cross Wilderness Ditch 23271				4	
3243 3523 0	3243 3520 0	Cross Wilderness Ditch 23271				4	
3244 3520 0	3244 3523 0	Cross Wilderness Ditch 23271				4	
3244 3523 0	3244 3520 0	Cross Wilderness Ditch 23271				4	
3245 3520 0	3245 3523 0	Cross Wilderness Ditch 23271				4	
3245 3523 0	3245 3520 0	Cross Wilderness Ditch 23271				4	
3246 3520 0	3246 3523 0	Cross Wilderness Ditch 23271				4	
3246 3523 0	3246 3520 0	Cross Wilderness Ditch 23271				4	
3247 3520 0	3247 3523 0	Cross Wilderness Ditch 23271				4	
3247 3523 0	3247 3520 0	Cross Wilderness Ditch 23271				4	
3248 3520 0	3248 3523 0	Cross Wilderness Ditch 23271				4	
3248 3523 0	3248 3520 0	Cross Wilderness Ditch 23271				4	
3249 3520 0	3249 3523 0	Cross Wilderness Ditch 23271				4	
3249 3523 0	3249 3520 0	Cross Wilderness Ditch 23271				4	
3250 3520 0	3250 3523 0	Cross Wilderness Ditch 23271				4	
3250 3523 0	3250 3520 0	Cross Wilderness Ditch 23271				4	
3251 3520 0	3251 3523 0	Cross Wilderness Ditch 23271				4	
3251 3523 0	3251 3520 0	Cross Wilderness Ditch 23271				4	
3252 3520 0	3252 3523 0	Cross Wilderness Ditch 23271				4	
3252 3523 0	3252 3520 0	Cross Wilderness Ditch 23271				4	
3253 3520 0	3253 3523 0	Cross Wilderness Ditch 23271				4	
3253 3523 0	3253 3520 0	Cross Wilderness Ditch 23271				4	
